* csi calibration file AsyEos
* ntel    a       b
198	0.9201	140.770
199	0.6690	-89.179
200	0.5514	-64.218
201	1.0000	1.000
202	1.0970	-158.760
203	0.6722	-76.931
204	0.6588	-75.330
205	0.6192	-56.842
206	0.5304	-51.507
207	1.0000	1.000
208	0.5675	-87.690
209	0.5129	-78.305
210	0.5660	-84.779
211	0.8024	-129.320
212	0.5793	-96.777
213	0.4283	-52.789
214	0.5511	-93.701
215	0.5713	-80.092
216	1.2421	-221.690
217	0.6291	-87.757
218	0.5926	-84.558
219	0.7032	-134.640
220	1.0000	1.000
221	0.7594	-105.420
222	0.6395	-88.074
223	0.6180	-92.310
224	0.4620	-40.798
225	0.5423	-54.727
226	0.3697	-33.507
227	0.3533	-36.473
228	0.4110	-54.85
229	1.0000	1.000
230	0.3595	-28.397
231	0.3736	-22.617
232	0.4056	-40.158
233	0.4342	-41.610
234	0.75	-74.96
235	0.3809	-64.676
236	1.0000	  1.000
237	0.3425	-33.748
238	0.3496	-40.571
239	0.3498	-41.468
240     0.0000    0.000 		
241	1.0000	  1.000
242	0.3904	-27.821
243	0.3444	-32.684
244	0.3923	-36.096
245	0.3417	-38.424
246	0.3581	-25.237
247	0.3368	-20.215
248	0.37	-20.5
249	0.3679	-31.848
250	1.0000	1.000
251	0.3586	-36.616
252	0.3437	-45.720
253	0.0000    0.000	
254	0.4381	-49.278
255	0.3859	-39.025
256	0.3927	-54.380
257	0.3769	-40.418
258	0.4262	-47.602
259	0.4478	-49.260
260	1.0000	  1.000
261     0.7989	-117.110
262	0.4335	-50.861
263	0.5340	-47.110
264	0.5365	-84.002
265	0.4091	-34.125
266	0.3880	-27.135
267	0.3730	-1.998
268	0.3867	-46.046
269	0.4094  -38.431	
270	1.0000	1.000
271	0.4489	-71.024
272	0.4444	-70.242
273	0.4365	-66.600
274	1.0000	1.000
275	0.4250	-55.322
276	1.0000	1.000
277	0.4539	-62.000
278	0.4262	-57.340
279	0.4143	-64.941
280	0.4375	-58.8340
281	1.0000	1.000
282	0.0     0.0	
283	0.4409	-34.1900
284	0.4362	-56.109
285	0.4256	-50.626
286	0.5252	-68.278
287	0.4180	-45.964
288	0.4247	-42.580
289	0.4628	-54.6700
290	1.0000	1.000
291	0.3963	-41.381
292	0.4134	-39.1690
293	0.4264	-49.8700
294	0.4014	-26.2030
295	0.3879	-29.1650
296	0.4216	-41.4660
297	0.3886	-25.742
298	0.4935	-56.079
299	0.3523	-10.212
300	1.0000	1.000
301	0.7333	-79.967
302	0.3882	-31.917
303	1.0000	1.000
304	0.7909	-90.6340
305	0.6856	-80.5930
306	0.5679	-50.5710
307	0.5955	-68.0790
308	0.5472	-48.9790
309	0.5777	-73.7790
310	0.5790	-52.3480
311	0.5711	-59.6410
312	0.5087	-31.1290
313	0.0000	0.0000
314	0.5986	-64.2420
315	0.5124	-37.7990
316	0.5369	-48.9400
317	0.7824	-78.9030
318	0.0000	0.0000
