287 3648 1.000
288 3620 1.000
289 3590 1.000
290 0    1.000
291 3648 1.000
292 3628 1.000
293 3683 1.000
294 3672 1.000
295 3504 1.000
296 3705 1.000
297 3602 1.000
298 3664 1.000
299 3705 1.000
300 0    1.000
301 3522 1.000
302 3588 1.000
303 0    1.000
304 3695 1.000
305 3575 1.000
306 3640 1.000
307 3611 1.000
308 3583 1.000
309 3627 1.000
310 3577 1.000
311 3684 1.000
312 3559 1.000
313 0    1.000
314 3603 1.000
315 3551 1.000
316 3613 1.000
317 3732 1.000
318 0    1.000
319 3583 1.000
320 3696 1.000
321 3677 1.000
322 3634 1.000
323 3592 1.000
324 3634 1.000
325 3607 1.000
326 3495 1.000
327 3585 1.000
328 3647 1.000
329 3603 1.000
330 3725 1.000
331 3670 1.000
332 3693 1.000
333 3694 1.000
334 3597 1.000
335 3601 1.000
336 3597 1.000
337 3505 1.000
338 3694 1.000
339 0    1.000
340 3619 1.000
341 3632 1.000
342 3651 1.000
343 3688 1.000
344 3722 1.000
345 3633 1.000
346 3587 1.000
347 3594 1.000
348 3648 1.000
349 3630 1.000
350 3655 1.000
351 3665 1.000
352 3577 1.000
353 3553 1.000
354 3500 1.000
355 3651 1.000
356 3639 1.000
357 3606 1.000
358 3538 1.000
359 3641 1.000
360 3624 1.000
361 0    1.000
362 3568 1.000
363 3643 1.000
364 3555 1.000
365 3631 1.000
366 3576 1.000
367 3639 1.000
368 3682 1.000
369 3638 1.000
370 3571 1.000
371 3646 1.000
372 3578 1.000
373 3606 1.000
374 3718 1.000
375 3593 1.000
376 3568 1.000
377 3596 1.000
378 3571 1.000
379 3623 1.000
380 3607 1.000
381 3527 1.000
382 3536 1.000
383 3432 1.000
384 3642 1.000
385 0    1.000
386 3563 1.000
387 0    1.000
388 3584 1.000
389 3498 1.000
390 3551 1.000
391 3646 1.000
392 0    1.000
393 3683 1.000
394 3637 1.000
395 3642 1.000
396 3620 1.000
397 3642 1.000
398 3613 1.000
399 3617 1.000
